Police_Station,Year,Type,Date,Month,Day,Time,Hour
Puttenahalli,2017,Attempted Murder,03/06/2017,06,03,18:00:00,18
Puttenahalli,2017,Attempted Murder,06/12/2017,12,06,14:30:00,14
Puttenahalli,2017,Attempted Murder,25/07/2017,07,25,20:40:00,20
Puttenahalli,2017,Attempted Murder,10/01/2017,01,10,15:30:00,15
Puttenahalli,2017,Attempted Murder,26/11/2017,11,26,03:00:00,03
Puttenahalli,2018,Attempted Murder,04/11/2018,11,04,11:30:00,11
Puttenahalli,2018,Attempted Murder,12/07/2018,07,12,21:00:00,21
Puttenahalli,2019,Attempted Murder,13/11/2019,11,13,19:00:00,19
K S Layout,2015,Attempted Murder,02/10/2015,10,02,19:00:00,19
K S Layout,2015,Attempted Murder,03/06/2015,06,03,22:00:00,22
K S Layout,2015,Attempted Murder,07/07/2015,07,07,17:00:00,17
K S Layout,2015,Attempted Murder,29/07/2015,07,29,18:30:00,18
K S Layout,2015,Attempted Murder,29/07/2015,07,29,12:00:00,12
K S Layout,2015,Attempted Murder,12/03/2015,03,12,16:30:00,16
K S Layout,2015,Attempted Murder,13/12/2015,12,13,21:00:00,21
K S Layout,2015,Attempted Murder,19/12/2015,12,19,12:00:00,12
K S Layout,2016,Attempted Murder,01/07/2016,07,01,21:00:00,21
K S Layout,2016,Attempted Murder,01/09/2016,09,01,22:30:00,22
K S Layout,2016,Attempted Murder,27/01/2016,01,27,15:15:00,15
K S Layout,2016,Attempted Murder,05/03/2016,03,05,22:00:00,22
K S Layout,2016,Attempted Murder,06/04/2016,04,06,11:00:00,11
K S Layout,2016,Attempted Murder,07/07/2016,07,07,15:30:00,15
K S Layout,2016,Attempted Murder,31/07/2016,07,31,20:40:00,20
K S Layout,2016,Attempted Murder,08/07/2016,07,08,00:30:00,00
K S Layout,2016,Attempted Murder,16/08/2016,08,16,23:01:00,23
K S Layout,2016,Attempted Murder,09/05/2016,05,09,17:00:00,17
K S Layout,2016,Attempted Murder,09/03/2016,03,09,15:30:00,15
K S Layout,2016,Attempted Murder,19/10/2016,10,19,18:15:00,18
K S Layout,2016,Attempted Murder,22/10/2016,10,22,09:30:00,09
K S Layout,2016,Attempted Murder,11/01/2016,01,11,11:55:00,11
K S Layout,2016,Attempted Murder,21/12/2016,12,21,00:20:00,00
K S Layout,2017,Attempted Murder,02/04/2017,04,02,21:00:00,21
K S Layout,2017,Attempted Murder,24/03/2017,03,24,21:00:00,21
K S Layout,2017,Attempted Murder,06/09/2017,09,06,23:00:00,23
K S Layout,2017,Attempted Murder,23/08/2017,08,23,21:00:00,21
K S Layout,2017,Attempted Murder,21/09/2017,09,21,00:00:00,00
K S Layout,2017,Attempted Murder,22/11/2017,11,22,22:30:00,22
K S Layout,2017,Attempted Murder,27/11/2017,11,27,21:00:00,21
K S Layout,2018,Attempted Murder,13/03/2018,03,13,18:00:00,18
K S Layout,2018,Attempted Murder,29/05/2018,05,29,19:00:00,19
K S Layout,2018,Attempted Murder,18/16/2018,16,18,21:00:00,21
K S Layout,2018,Attempted Murder,18/06/2018,06,18,14:00:00,14
K S Layout,2018,Attempted Murder,26/06/2018,06,26,15:00:00,15
